image_name,tags
test_31538,clear primary
test_31539,clear primary
test_31540,partly_cloudy primary
test_31541,clear primary water
test_31542,partly_cloudy primary
test_31543,clear primary
test_31544,partly_cloudy primary
test_31545,clear primary
test_31546,cloudy
test_31547,partly_cloudy primary
test_31548,clear partly_cloudy primary
test_31549,clear primary
test_31550,clear haze primary
test_31551,cultivation partly_cloudy primary
test_31552,clear primary
test_31553,clear primary
test_31554,clear primary water
test_31555,clear primary
test_31556,clear primary
test_31557,partly_cloudy primary
test_31558,partly_cloudy primary
test_31559,haze partly_cloudy primary
test_31560,cloudy
test_31561,partly_cloudy primary water
test_31562,clear primary
test_31563,partly_cloudy primary
test_31564,partly_cloudy primary
test_31565,partly_cloudy primary
test_31566,cloudy
test_31567,clear primary
test_31568,haze partly_cloudy primary
test_31569,clear primary
test_31570,clear primary
test_31571,clear primary
test_31572,clear primary
test_31573,agriculture clear primary
test_31574,haze primary
test_31575,partly_cloudy primary
test_31576,clear primary
test_31577,partly_cloudy primary
test_31578,partly_cloudy primary
test_31579,clear primary
test_31580,clear partly_cloudy primary
test_31581,haze primary
test_31582,partly_cloudy primary
test_31583,partly_cloudy primary
test_31584,clear primary
test_31585,clear primary
test_31586,partly_cloudy primary
test_31587,agriculture partly_cloudy primary road
test_31588,haze primary
test_31589,partly_cloudy primary
test_31590,clear primary
test_31591,clear primary
test_31592,clear primary
test_31593,haze primary
test_31594,haze primary
test_31595,partly_cloudy primary
test_31596,clear primary
test_31597,clear primary
test_31598,clear primary
test_31599,clear primary
test_31600,clear primary
test_31601,partly_cloudy primary
test_31602,partly_cloudy primary
test_31603,partly_cloudy primary
test_31604,partly_cloudy primary
test_31605,clear primary
test_31606,cloudy
test_31607,clear primary
test_31608,clear primary
test_31609,clear primary
test_31610,clear primary
test_31611,clear primary
test_31612,clear cultivation primary
test_31613,partly_cloudy primary
test_31614,partly_cloudy primary
test_31615,clear primary
test_31616,cloudy
test_31617,clear primary
test_31618,clear primary
test_31619,partly_cloudy primary
test_31620,partly_cloudy primary
test_31621,partly_cloudy primary
test_31622,partly_cloudy primary
test_31623,clear primary
test_31624,partly_cloudy primary
test_31625,clear primary
test_31626,partly_cloudy primary
test_31627,partly_cloudy primary
test_31628,clear primary
test_31629,partly_cloudy primary
test_31630,clear primary
test_31631,clear primary
test_31632,agriculture partly_cloudy primary
test_31633,clear primary water
test_31634,clear partly_cloudy primary
test_31635,cloudy haze primary
test_31636,cloudy
test_31637,clear primary
test_31638,partly_cloudy primary
test_31639,clear primary
test_31640,clear primary
test_31641,partly_cloudy primary
test_31642,agriculture partly_cloudy primary road
test_31643,partly_cloudy primary water
test_31644,partly_cloudy primary
test_31645,partly_cloudy primary
test_31646,cloudy partly_cloudy primary
test_31647,partly_cloudy primary
test_31648,agriculture partly_cloudy primary road
test_31649,clear primary
test_31650,clear primary
test_31651,partly_cloudy primary
test_31652,clear primary
test_31653,cloudy
test_31654,partly_cloudy primary
test_31655,clear partly_cloudy primary
test_31656,cloudy haze primary
test_31657,clear primary
test_31658,partly_cloudy primary
test_31659,partly_cloudy primary
test_31660,clear primary
test_31661,cloudy haze primary
test_31662,partly_cloudy primary water
test_31663,clear primary water
test_31664,partly_cloudy primary
test_31665,clear primary
test_31666,cloudy
test_31667,partly_cloudy primary
test_31668,partly_cloudy primary
test_31669,cloudy
test_31670,partly_cloudy primary
test_31671,partly_cloudy primary
test_31672,clear primary
test_31673,partly_cloudy primary water
test_31674,clear primary
test_31675,clear primary
test_31676,clear primary
test_31677,partly_cloudy primary
test_31678,cloudy
test_31679,partly_cloudy primary road
test_31680,clear partly_cloudy primary
test_31681,cloudy partly_cloudy
test_31682,partly_cloudy primary
test_31683,partly_cloudy primary
test_31684,clear partly_cloudy primary
test_31685,clear primary
test_31686,partly_cloudy primary
test_31687,partly_cloudy primary
test_31688,partly_cloudy primary
test_31689,clear primary
test_31690,clear primary
test_31691,clear primary
test_31692,clear primary
test_31693,clear primary
test_31694,clear primary
test_31695,partly_cloudy primary
test_31696,clear primary
test_31697,clear primary
test_31698,clear haze primary
test_31699,cloudy
test_31700,partly_cloudy primary
test_31701,partly_cloudy primary
test_31702,clear partly_cloudy primary
test_31703,partly_cloudy primary
test_31704,clear primary
test_31705,clear primary
test_31706,partly_cloudy primary
test_31707,partly_cloudy primary
test_31708,partly_cloudy primary
test_31709,cloudy
test_31710,partly_cloudy primary
test_31711,clear primary
test_31712,cloudy partly_cloudy
test_31713,clear primary
test_31714,partly_cloudy primary
test_31715,agriculture partly_cloudy primary
test_31716,partly_cloudy primary
test_31717,partly_cloudy primary
test_31718,haze primary water
test_31719,partly_cloudy primary
test_31720,clear cultivation partly_cloudy primary
test_31721,clear primary
test_31722,partly_cloudy primary
test_31723,haze partly_cloudy primary
test_31724,partly_cloudy primary
test_31725,partly_cloudy primary
test_31726,cloudy partly_cloudy primary
test_31727,haze partly_cloudy primary
test_31728,clear primary
test_31729,clear primary
test_31730,clear primary
test_31731,agriculture partly_cloudy primary
test_31732,clear primary
test_31733,partly_cloudy primary
test_31734,cloudy
test_31735,cloudy partly_cloudy primary
test_31736,clear partly_cloudy primary
test_31737,partly_cloudy primary
test_31738,partly_cloudy primary
test_31739,clear primary
test_31740,clear primary
test_31741,partly_cloudy primary
test_31742,clear primary
test_31743,clear primary
test_31744,partly_cloudy primary road
test_31745,haze partly_cloudy primary
test_31746,partly_cloudy primary
test_31747,cloudy
test_31748,partly_cloudy primary
test_31749,partly_cloudy primary
test_31750,haze primary
test_31751,clear partly_cloudy primary
test_31752,cloudy
test_31753,clear primary
test_31754,clear primary
test_31755,clear primary
test_31756,clear primary
test_31757,clear primary
test_31758,haze partly_cloudy primary
test_31759,partly_cloudy primary
test_31760,partly_cloudy primary
test_31761,agriculture partly_cloudy primary road
test_31762,clear primary
test_31763,partly_cloudy primary
test_31764,partly_cloudy primary
test_31765,clear primary
test_31766,clear primary
test_31767,clear primary
test_31768,cloudy haze primary
test_31769,partly_cloudy primary
test_31770,partly_cloudy primary
test_31771,partly_cloudy primary
test_31772,clear primary
test_31773,clear primary
test_31774,partly_cloudy primary
test_31775,partly_cloudy primary
test_31776,clear primary
test_31777,clear primary
test_31778,clear primary
test_31779,clear haze primary water
test_31780,cloudy haze primary
test_31781,partly_cloudy primary
test_31782,partly_cloudy primary
test_31783,clear primary
test_31784,cloudy
test_31785,clear partly_cloudy primary
test_31786,partly_cloudy primary
test_31787,clear primary
test_31788,clear primary
test_31789,partly_cloudy primary
test_31790,clear primary
test_31791,partly_cloudy primary water
test_31792,cloudy haze primary
test_31793,clear primary
test_31794,partly_cloudy primary water
test_31795,partly_cloudy primary
test_31796,partly_cloudy primary
test_31797,clear primary
test_31798,haze partly_cloudy primary
test_31799,partly_cloudy primary
test_31800,clear primary
test_31801,haze primary
test_31802,clear primary
test_31803,clear primary
test_31804,partly_cloudy primary
test_31805,cloudy haze primary
test_31806,cloudy haze primary
test_31807,cultivation partly_cloudy primary
test_31808,haze primary
test_31809,clear primary
test_31810,partly_cloudy primary
test_31811,partly_cloudy primary
test_31812,clear primary
test_31813,clear haze primary
test_31814,clear primary
test_31815,haze primary
test_31816,partly_cloudy primary
test_31817,clear primary
test_31818,partly_cloudy primary
test_31819,clear primary
test_31820,clear primary
test_31821,clear partly_cloudy primary
test_31822,clear primary
test_31823,clear primary
test_31824,partly_cloudy primary water
test_31825,partly_cloudy primary
test_31826,partly_cloudy primary water
test_31827,clear primary
test_31828,cloudy haze primary
test_31829,partly_cloudy primary
test_31830,partly_cloudy primary
test_31831,partly_cloudy primary
test_31832,partly_cloudy primary
test_31833,partly_cloudy primary
test_31834,partly_cloudy primary
test_31835,cultivation partly_cloudy primary
test_31836,partly_cloudy primary
test_31837,partly_cloudy primary
test_31838,cloudy haze primary
test_31839,clear primary
test_31840,partly_cloudy primary
test_31841,partly_cloudy primary
test_31842,partly_cloudy primary
test_31843,clear primary
test_31844,clear primary
test_31845,haze primary
test_31846,cloudy haze primary
test_31847,cloudy
test_31848,partly_cloudy primary
test_31849,clear primary
test_31850,cloudy
test_31851,clear primary
test_31852,clear primary
test_31853,partly_cloudy primary
test_31854,clear haze primary
test_31855,clear primary
test_31856,haze primary
test_31857,clear primary
test_31858,cloudy
test_31859,clear primary water
test_31860,clear primary
test_31861,partly_cloudy primary
test_31862,clear primary
test_31863,partly_cloudy primary
test_31864,partly_cloudy primary
test_31865,clear primary
test_31866,clear primary
test_31867,haze primary
test_31868,partly_cloudy primary
test_31869,cloudy
test_31870,partly_cloudy primary
test_31871,partly_cloudy primary
test_31872,clear primary
test_31873,partly_cloudy primary
test_31874,clear primary
test_31875,cloudy
test_31876,clear primary
test_31877,clear primary
test_31878,partly_cloudy primary
test_31879,agriculture partly_cloudy primary
test_31880,clear primary
test_31881,clear primary
test_31882,clear primary
test_31883,clear primary
test_31884,cloudy
test_31885,clear primary
test_31886,clear primary
test_31887,partly_cloudy primary
test_31888,partly_cloudy primary water
test_31889,clear haze primary
test_31890,haze primary
test_31891,partly_cloudy primary
test_31892,partly_cloudy primary
test_31893,clear primary
test_31894,partly_cloudy primary
test_31895,clear primary
test_31896,agriculture partly_cloudy primary road
test_31897,partly_cloudy primary
test_31898,clear primary
test_31899,partly_cloudy primary
test_31900,partly_cloudy primary
test_31901,haze partly_cloudy primary
test_31902,haze primary
test_31903,partly_cloudy primary
test_31904,clear primary
test_31905,clear primary
test_31906,clear primary
test_31907,clear primary
test_31908,partly_cloudy primary
test_31909,haze partly_cloudy primary
test_31910,partly_cloudy primary
test_31911,partly_cloudy primary
test_31912,partly_cloudy primary
test_31913,clear primary
test_31914,partly_cloudy primary
test_31915,clear primary
test_31916,partly_cloudy primary
test_31917,partly_cloudy primary
test_31918,clear primary
test_31919,cloudy primary
test_31920,partly_cloudy primary
test_31921,clear primary
test_31922,haze partly_cloudy primary
test_31923,clear primary
test_31924,partly_cloudy primary
test_31925,clear primary
test_31926,cloudy primary water
test_31927,partly_cloudy primary
test_31928,clear haze primary
test_31929,partly_cloudy primary
test_31930,clear primary
test_31931,cloudy haze primary
test_31932,partly_cloudy primary
test_31933,agriculture partly_cloudy primary road
test_31934,partly_cloudy primary
test_31935,agriculture partly_cloudy primary
test_31936,clear primary
test_31937,clear primary
test_31938,clear primary
test_31939,clear primary
test_31940,clear primary
test_31941,partly_cloudy primary
test_31942,partly_cloudy primary
test_31943,clear primary
test_31944,partly_cloudy primary
test_31945,haze partly_cloudy primary
test_31946,clear primary
test_31947,partly_cloudy primary
test_31948,clear primary
test_31949,clear primary
test_31950,partly_cloudy primary
test_31951,partly_cloudy primary
test_31952,partly_cloudy primary
test_31953,partly_cloudy primary
test_31954,partly_cloudy primary
test_31955,clear primary
test_31956,clear primary
test_31957,cloudy
test_31958,partly_cloudy primary
test_31959,clear partly_cloudy primary
test_31960,partly_cloudy primary
test_31961,partly_cloudy primary
test_31962,blooming clear primary
test_31963,clear primary
test_31964,clear primary
test_31965,partly_cloudy primary
test_31966,partly_cloudy primary
test_31967,partly_cloudy primary
test_31968,haze primary
test_31969,clear primary
test_31970,agriculture partly_cloudy primary road
test_31971,agriculture partly_cloudy primary road
test_31972,clear haze primary
test_31973,partly_cloudy primary
test_31974,cloudy
test_31975,cloudy
test_31976,partly_cloudy primary
test_31977,clear primary
test_31978,partly_cloudy primary
test_31979,partly_cloudy primary
test_31980,partly_cloudy primary
test_31981,partly_cloudy primary
test_31982,clear haze primary
test_31983,cloudy partly_cloudy primary
test_31984,partly_cloudy primary
test_31985,primary
test_31986,clear primary
test_31987,clear primary
test_31988,partly_cloudy primary
test_31989,clear primary
test_31990,partly_cloudy primary
test_31991,partly_cloudy primary
test_31992,clear primary water
test_31993,clear primary
test_31994,clear primary
test_31995,partly_cloudy primary
test_31996,clear primary
test_31997,clear primary
test_31998,partly_cloudy primary
test_31999,partly_cloudy primary
test_32000,partly_cloudy primary road
test_32001,clear primary
test_32002,partly_cloudy primary
test_32003,clear primary
test_32004,agriculture habitation partly_cloudy primary water
test_32005,partly_cloudy primary
test_32006,partly_cloudy primary
test_32007,clear primary
test_32008,clear primary
test_32009,clear primary
test_32010,partly_cloudy primary
test_32011,cloudy
test_32012,clear primary
test_32013,clear primary
test_32014,partly_cloudy primary
test_32015,partly_cloudy primary
test_32016,clear primary
test_32017,clear primary
test_32018,partly_cloudy primary
test_32019,clear partly_cloudy primary
test_32020,clear primary
test_32021,cloudy partly_cloudy primary
test_32022,clear primary
test_32023,clear primary
test_32024,cloudy haze primary
test_32025,clear primary
test_32026,cloudy
test_32027,clear primary
test_32028,partly_cloudy primary
test_32029,clear primary
test_32030,partly_cloudy primary
test_32031,clear primary
test_32032,partly_cloudy primary
test_32033,partly_cloudy primary
test_32034,cloudy
test_32035,partly_cloudy primary
test_32036,partly_cloudy primary water
test_32037,clear primary
test_32038,partly_cloudy primary
test_32039,clear primary
test_32040,partly_cloudy primary
test_32041,partly_cloudy primary road
test_32042,partly_cloudy primary
test_32043,partly_cloudy primary
test_32044,clear haze primary
test_32045,partly_cloudy primary
test_32046,partly_cloudy primary
test_32047,clear primary
test_32048,clear primary
test_32049,partly_cloudy primary
test_32050,partly_cloudy primary
test_32051,partly_cloudy primary
test_32052,clear primary
test_32053,clear primary
test_32054,haze primary
test_32055,partly_cloudy primary
test_32056,cloudy
test_32057,partly_cloudy primary
test_32058,partly_cloudy primary
test_32059,haze primary
test_32060,clear primary
test_32061,partly_cloudy primary
test_32062,cloudy partly_cloudy primary
test_32063,haze primary
test_32064,clear primary
test_32065,clear primary
test_32066,clear primary
test_32067,clear primary
test_32068,cloudy haze
test_32069,partly_cloudy primary
test_32070,partly_cloudy primary water
test_32071,clear primary
test_32072,partly_cloudy primary
test_32073,clear primary
test_32074,clear primary
test_32075,cloudy
test_32076,partly_cloudy primary
test_32077,clear primary
test_32078,clear primary
test_32079,partly_cloudy primary
test_32080,clear partly_cloudy primary
test_32081,partly_cloudy primary
test_32082,clear primary water
test_32083,cloudy haze primary
test_32084,partly_cloudy primary
test_32085,partly_cloudy primary
test_32086,partly_cloudy primary
test_32087,partly_cloudy primary
test_32088,blow_down partly_cloudy primary
test_32089,partly_cloudy primary
test_32090,agriculture partly_cloudy primary road water
test_32091,partly_cloudy primary
test_32092,clear primary
test_32093,partly_cloudy primary
test_32094,partly_cloudy primary
test_32095,clear haze primary
test_32096,partly_cloudy primary
test_32097,partly_cloudy primary
test_32098,clear primary
test_32099,clear primary
test_32100,partly_cloudy primary
test_32101,cloudy partly_cloudy
test_32102,cloudy
test_32103,partly_cloudy primary
test_32104,partly_cloudy primary
test_32105,haze primary
test_32106,clear primary
test_32107,clear primary
test_32108,clear primary
test_32109,clear primary
test_32110,clear primary
test_32111,clear primary
test_32112,cloudy haze primary
test_32113,partly_cloudy primary
test_32114,partly_cloudy primary
test_32115,clear cultivation primary
test_32116,clear primary
test_32117,clear primary
test_32118,partly_cloudy primary
test_32119,clear primary
test_32120,clear primary
test_32121,clear primary
test_32122,partly_cloudy primary
test_32123,clear primary
test_32124,partly_cloudy primary
test_32125,partly_cloudy primary
test_32126,clear primary
test_32127,clear primary
test_32128,partly_cloudy primary
test_32129,partly_cloudy primary
test_32130,partly_cloudy primary
test_32131,partly_cloudy primary
test_32132,cloudy
test_32133,clear primary
test_32134,clear primary
test_32135,haze primary
test_32136,clear primary
test_32137,partly_cloudy primary
test_32138,partly_cloudy primary water
test_32139,partly_cloudy primary
test_32140,cloudy partly_cloudy primary
test_32141,cloudy primary
test_32142,clear primary
test_32143,partly_cloudy primary
test_32144,partly_cloudy primary
test_32145,clear primary
test_32146,cloudy
test_32147,haze partly_cloudy primary
test_32148,partly_cloudy primary
test_32149,clear primary
test_32150,partly_cloudy primary
test_32151,cloudy
test_32152,clear primary
test_32153,haze partly_cloudy primary
test_32154,clear primary
test_32155,clear partly_cloudy primary
test_32156,clear primary
test_32157,clear primary
test_32158,partly_cloudy primary
test_32159,partly_cloudy primary
test_32160,partly_cloudy primary
test_32161,clear primary
test_32162,clear primary
test_32163,cloudy haze primary
test_32164,clear primary
test_32165,clear primary
test_32166,cloudy partly_cloudy
test_32167,clear primary
test_32168,clear primary
test_32169,partly_cloudy primary
test_32170,clear primary
test_32171,cloudy haze primary
test_32172,cloudy haze primary
test_32173,partly_cloudy primary
test_32174,clear primary
test_32175,partly_cloudy primary
test_32176,clear partly_cloudy primary
test_32177,clear primary
test_32178,cloudy haze primary
test_32179,clear primary
test_32180,partly_cloudy primary
test_32181,cloudy
test_32182,clear primary
test_32183,clear primary
test_32184,clear primary
test_32185,clear primary
test_32186,partly_cloudy primary
test_32187,partly_cloudy primary
test_32188,partly_cloudy primary
test_32189,partly_cloudy primary
test_32190,cloudy haze primary
test_32191,partly_cloudy primary
test_32192,partly_cloudy primary
test_32193,partly_cloudy primary
test_32194,clear primary
test_32195,clear primary
test_32196,clear primary
test_32197,clear primary
test_32198,partly_cloudy primary
test_32199,clear primary
test_32200,clear primary
test_32201,clear primary
test_32202,partly_cloudy primary
test_32203,partly_cloudy primary
test_32204,partly_cloudy primary
test_32205,clear primary
test_32206,clear primary
test_32207,partly_cloudy primary
test_32208,clear primary
test_32209,haze primary
test_32210,cloudy partly_cloudy primary
test_32211,haze primary
test_32212,clear primary
test_32213,cloudy haze primary
test_32214,partly_cloudy primary
test_32215,cloudy partly_cloudy primary
test_32216,partly_cloudy primary
test_32217,partly_cloudy primary
test_32218,clear primary
test_32219,partly_cloudy primary
test_32220,partly_cloudy primary
test_32221,clear primary
test_32222,partly_cloudy primary
test_32223,clear primary
test_32224,cloudy haze
test_32225,clear primary
test_32226,clear partly_cloudy primary water
test_32227,clear primary
test_32228,partly_cloudy primary
test_32229,partly_cloudy primary water
test_32230,agriculture partly_cloudy primary road
test_32231,clear primary
test_32232,clear primary
test_32233,clear haze primary
test_32234,partly_cloudy primary
test_32235,clear primary
test_32236,partly_cloudy primary
test_32237,clear primary
test_32238,clear primary
test_32239,partly_cloudy primary
test_32240,partly_cloudy primary
test_32241,partly_cloudy primary
test_32242,haze partly_cloudy primary
test_32243,agriculture partly_cloudy primary
test_32244,partly_cloudy primary
test_32245,partly_cloudy primary
test_32246,clear partly_cloudy primary water
test_32247,clear primary
test_32248,partly_cloudy primary
test_32249,haze partly_cloudy primary
test_32250,partly_cloudy primary
test_32251,partly_cloudy primary
test_32252,partly_cloudy primary water
test_32253,clear primary
test_32254,clear haze primary
test_32255,partly_cloudy primary
test_32256,clear partly_cloudy primary
test_32257,partly_cloudy primary
test_32258,partly_cloudy primary
test_32259,partly_cloudy primary
test_32260,cloudy haze partly_cloudy primary
test_32261,clear primary
test_32262,clear primary
test_32263,partly_cloudy primary road
test_32264,agriculture partly_cloudy primary
test_32265,cloudy
test_32266,cloudy haze primary
test_32267,cloudy haze
test_32268,cloudy
test_32269,partly_cloudy primary
test_32270,clear primary
test_32271,cloudy haze primary
test_32272,partly_cloudy primary
test_32273,partly_cloudy primary
test_32274,clear primary
test_32275,haze primary
test_32276,clear primary
test_32277,partly_cloudy primary
test_32278,clear primary
test_32279,clear primary
test_32280,partly_cloudy primary
test_32281,partly_cloudy primary
test_32282,clear primary
test_32283,partly_cloudy primary
test_32284,partly_cloudy primary
test_32285,partly_cloudy primary
test_32286,cloudy primary
test_32287,partly_cloudy primary
test_32288,partly_cloudy primary
test_32289,clear primary
test_32290,clear primary
test_32291,partly_cloudy primary
test_32292,cloudy primary
test_32293,clear primary
test_32294,partly_cloudy primary road
test_32295,partly_cloudy primary road
test_32296,agriculture partly_cloudy primary
test_32297,partly_cloudy primary
test_32298,clear primary
test_32299,cloudy
test_32300,partly_cloudy primary
test_32301,cloudy
test_32302,partly_cloudy primary
test_32303,partly_cloudy primary
test_32304,cloudy haze primary
test_32305,clear primary
test_32306,partly_cloudy primary water
test_32307,clear primary
test_32308,clear primary
test_32309,clear primary
test_32310,partly_cloudy primary
test_32311,cloudy
test_32312,clear primary
test_32313,partly_cloudy primary
test_32314,clear primary
test_32315,cloudy partly_cloudy primary road
test_32316,clear primary
test_32317,clear primary
test_32318,clear primary
test_32319,partly_cloudy primary
test_32320,clear haze primary
test_32321,clear primary
test_32322,partly_cloudy primary
test_32323,partly_cloudy primary
test_32324,clear primary
test_32325,clear primary
test_32326,clear partly_cloudy primary
test_32327,agriculture partly_cloudy primary
test_32328,clear primary
test_32329,clear primary
test_32330,haze primary
test_32331,clear primary
test_32332,primary
test_32333,partly_cloudy primary
test_32334,clear primary
test_32335,partly_cloudy primary
test_32336,clear primary
test_32337,clear primary
test_32338,clear haze primary
test_32339,partly_cloudy primary
test_32340,partly_cloudy primary
test_32341,clear primary
test_32342,partly_cloudy primary
test_32343,partly_cloudy primary
test_32344,clear primary
test_32345,clear primary
test_32346,partly_cloudy primary
test_32347,clear primary
test_32348,clear primary
test_32349,partly_cloudy primary water
test_32350,cloudy
test_32351,cloudy
test_32352,clear primary
test_32353,partly_cloudy primary
test_32354,partly_cloudy primary
test_32355,partly_cloudy primary road
test_32356,cloudy
test_32357,partly_cloudy primary
test_32358,clear primary
test_32359,clear partly_cloudy primary
test_32360,clear primary
test_32361,clear primary
test_32362,partly_cloudy primary
test_32363,cloudy haze primary
test_32364,clear primary
test_32365,clear primary
test_32366,clear partly_cloudy primary
test_32367,clear primary
test_32368,partly_cloudy primary water
test_32369,clear primary
test_32370,partly_cloudy primary
test_32371,haze primary
test_32372,cloudy
test_32373,clear primary
test_32374,clear primary
test_32375,clear primary
test_32376,clear primary
test_32377,partly_cloudy primary
test_32378,clear primary
test_32379,clear primary
test_32380,clear partly_cloudy primary
test_32381,partly_cloudy primary
test_32382,clear primary
test_32383,cloudy
test_32384,clear primary
test_32385,partly_cloudy primary
test_32386,haze partly_cloudy primary
test_32387,partly_cloudy primary water
test_32388,clear primary
test_32389,cultivation partly_cloudy primary
test_32390,cloudy haze primary
test_32391,partly_cloudy primary
test_32392,cloudy
test_32393,haze primary
test_32394,partly_cloudy primary
test_32395,partly_cloudy primary
test_32396,partly_cloudy primary
test_32397,partly_cloudy primary
test_32398,partly_cloudy primary
test_32399,cloudy
test_32400,partly_cloudy primary
test_32401,cloudy
test_32402,partly_cloudy primary
test_32403,partly_cloudy primary water
test_32404,haze primary
test_32405,partly_cloudy primary
test_32406,partly_cloudy primary
test_32407,partly_cloudy primary
test_32408,partly_cloudy primary
test_32409,partly_cloudy primary road
test_32410,partly_cloudy primary
test_32411,partly_cloudy primary
test_32412,clear primary
test_32413,partly_cloudy primary
test_32414,partly_cloudy primary
test_32415,haze partly_cloudy primary
test_32416,clear primary
test_32417,partly_cloudy primary
test_32418,partly_cloudy primary
test_32419,partly_cloudy primary
test_32420,partly_cloudy primary
test_32421,partly_cloudy primary
test_32422,partly_cloudy primary water
test_32423,partly_cloudy primary
test_32424,partly_cloudy primary
test_32425,partly_cloudy primary
test_32426,partly_cloudy primary
test_32427,cloudy
test_32428,partly_cloudy primary
test_32429,clear primary
test_32430,clear primary
test_32431,clear primary
test_32432,partly_cloudy primary
test_32433,clear primary water
test_32434,partly_cloudy primary water
test_32435,clear primary
test_32436,cloudy
test_32437,cloudy haze primary
test_32438,partly_cloudy primary
test_32439,partly_cloudy primary
test_32440,clear primary
test_32441,partly_cloudy primary
test_32442,clear primary
test_32443,clear primary
test_32444,clear primary
test_32445,partly_cloudy primary
test_32446,partly_cloudy primary
test_32447,clear partly_cloudy primary
test_32448,haze partly_cloudy primary
test_32449,clear primary
test_32450,clear haze primary
test_32451,partly_cloudy primary
test_32452,partly_cloudy primary
test_32453,clear primary
test_32454,partly_cloudy primary
test_32455,clear primary
test_32456,clear primary
test_32457,clear primary
test_32458,partly_cloudy primary
test_32459,clear primary
test_32460,partly_cloudy primary
test_32461,partly_cloudy primary
test_32462,partly_cloudy primary
test_32463,partly_cloudy primary
test_32464,clear primary
test_32465,partly_cloudy primary
test_32466,clear primary
test_32467,clear primary
test_32468,partly_cloudy primary
test_32469,partly_cloudy primary
test_32470,cloudy haze
test_32471,clear primary
test_32472,partly_cloudy primary
test_32473,clear primary
test_32474,partly_cloudy primary
test_32475,clear partly_cloudy primary
test_32476,cloudy haze primary
test_32477,clear primary
test_32478,partly_cloudy primary
test_32479,partly_cloudy primary water
test_32480,partly_cloudy primary
test_32481,partly_cloudy primary
test_32482,clear primary
test_32483,clear primary
test_32484,partly_cloudy primary
test_32485,haze partly_cloudy primary
test_32486,clear primary
test_32487,clear primary
test_32488,partly_cloudy primary
test_32489,clear primary
test_32490,partly_cloudy primary
test_32491,clear primary
test_32492,clear primary
test_32493,clear primary
test_32494,clear primary
test_32495,clear primary
test_32496,clear primary
test_32497,clear primary
test_32498,clear primary
test_32499,clear primary
test_32500,partly_cloudy primary
test_32501,partly_cloudy primary
test_32502,cloudy
test_32503,clear haze primary
test_32504,partly_cloudy primary
test_32505,clear primary
test_32506,partly_cloudy primary
test_32507,clear primary
test_32508,clear primary
test_32509,cloudy haze
test_32510,clear primary
test_32511,clear primary
test_32512,partly_cloudy primary
test_32513,haze partly_cloudy primary
test_32514,partly_cloudy primary
test_32515,clear primary
test_32516,clear primary
test_32517,haze primary
test_32518,clear primary
test_32519,clear primary
test_32520,clear primary
test_32521,partly_cloudy primary
test_32522,clear primary
test_32523,clear haze primary
test_32524,clear primary
test_32525,partly_cloudy primary
test_32526,clear primary
test_32527,clear primary
test_32528,clear primary
test_32529,clear primary
test_32530,clear primary
test_32531,partly_cloudy primary
test_32532,clear primary
test_32533,partly_cloudy primary
test_32534,clear primary
test_32535,clear primary
test_32536,partly_cloudy primary
test_32537,partly_cloudy primary
test_32538,partly_cloudy primary
test_32539,partly_cloudy primary
test_32540,partly_cloudy primary
test_32541,agriculture partly_cloudy primary
test_32542,partly_cloudy primary
test_32543,clear primary
test_32544,clear primary
test_32545,clear haze primary
test_32546,haze primary
test_32547,clear primary
test_32548,clear primary
test_32549,partly_cloudy primary
test_32550,partly_cloudy primary
test_32551,clear primary
test_32552,clear primary
test_32553,partly_cloudy primary
test_32554,clear primary
test_32555,partly_cloudy primary
test_32556,haze partly_cloudy primary
test_32557,clear primary
test_32558,clear primary
test_32559,clear primary
test_32560,haze primary
test_32561,partly_cloudy primary road water
test_32562,partly_cloudy primary
test_32563,partly_cloudy primary
test_32564,clear primary
test_32565,partly_cloudy primary
test_32566,clear primary
test_32567,cloudy
test_32568,clear primary
test_32569,clear primary
test_32570,clear primary
test_32571,partly_cloudy primary
test_32572,clear primary
test_32573,partly_cloudy primary
test_32574,clear primary
test_32575,partly_cloudy primary
test_32576,clear primary
test_32577,cloudy partly_cloudy primary
test_32578,partly_cloudy primary
test_32579,clear primary
test_32580,clear primary
test_32581,clear primary
test_32582,partly_cloudy primary
test_32583,agriculture partly_cloudy primary
test_32584,haze primary
test_32585,clear primary
test_32586,partly_cloudy primary
test_32587,clear primary
test_32588,clear primary
test_32589,clear primary
test_32590,partly_cloudy primary water
test_32591,agriculture partly_cloudy primary
test_32592,clear primary
test_32593,haze primary
test_32594,haze partly_cloudy primary
test_32595,cloudy
test_32596,clear primary
test_32597,partly_cloudy primary
test_32598,partly_cloudy primary
test_32599,partly_cloudy primary
test_32600,clear primary
test_32601,partly_cloudy primary
test_32602,clear primary
test_32603,clear primary
test_32604,cloudy partly_cloudy primary
test_32605,partly_cloudy primary
test_32606,partly_cloudy primary
test_32607,partly_cloudy primary
test_32608,partly_cloudy primary
test_32609,partly_cloudy primary
test_32610,clear primary
test_32611,clear haze primary water
test_32612,cloudy water
test_32613,partly_cloudy primary
test_32614,cloudy
test_32615,partly_cloudy primary road
test_32616,cloudy haze primary
test_32617,clear partly_cloudy primary
test_32618,haze primary
test_32619,clear primary
test_32620,partly_cloudy primary
test_32621,clear primary
test_32622,partly_cloudy primary
