image_name,tags
test_29238,partly_cloudy primary agriculture
test_29239,haze primary cloudy
test_29240,clear primary
test_29241,clear primary
test_29242,clear primary
test_29243,clear primary
test_29244,clear haze primary
test_29245,partly_cloudy primary
test_29246,clear primary water cloudy
test_29247,clear road cultivation primary agriculture water
test_29248,clear partly_cloudy cultivation primary agriculture water
test_29249,partly_cloudy primary
test_29250,clear primary
test_29251,clear primary
test_29252,haze primary cloudy
test_29253,clear primary
test_29254,clear road haze primary agriculture water
test_29255,clear partly_cloudy cultivation primary agriculture water
test_29256,clear haze primary agriculture water
test_29257,clear primary
test_29258,clear primary
test_29259,clear road cultivation habitation primary agriculture water
test_29260,partly_cloudy primary cloudy
test_29261,clear primary
test_29262,clear partly_cloudy primary
test_29263,clear road cultivation primary agriculture water
test_29264,clear primary
test_29265,clear road habitation primary agriculture water
test_29266,partly_cloudy primary
test_29267,clear road cultivation habitation primary agriculture water
test_29268,clear primary
test_29269,clear primary
test_29270,partly_cloudy haze primary agriculture
test_29271,clear primary agriculture
test_29272,clear road cultivation habitation primary agriculture water
test_29273,clear road habitation primary agriculture water
test_29274,clear primary
test_29275,clear primary
test_29276,road partly_cloudy primary agriculture water
test_29277,clear road cultivation primary agriculture water
test_29278,haze primary water cloudy
test_29279,clear road partly_cloudy cultivation primary agriculture water
test_29280,clear primary
test_29281,partly_cloudy primary agriculture
test_29282,clear road partly_cloudy haze primary agriculture water
test_29283,partly_cloudy primary
test_29284,partly_cloudy primary cloudy
test_29285,clear road habitation primary agriculture water artisinal_mine
test_29286,clear primary
test_29287,clear primary
test_29288,clear primary
test_29289,clear road primary agriculture water
test_29290,partly_cloudy haze primary agriculture water
test_29291,clear road cultivation habitation primary agriculture water
test_29292,clear primary
test_29293,clear primary
test_29294,clear road haze primary agriculture water
test_29295,clear road cultivation primary agriculture water
test_29296,clear road partly_cloudy cultivation primary agriculture water
test_29297,clear road habitation primary agriculture water
test_29298,clear primary
test_29299,clear primary
test_29300,clear primary
test_29301,clear road cultivation habitation primary agriculture water
test_29302,clear primary
test_29303,clear primary
test_29304,clear primary
test_29305,clear primary
test_29306,clear partly_cloudy primary agriculture
test_29307,clear primary
test_29308,clear primary
test_29309,clear road cultivation habitation primary agriculture
test_29310,clear road cultivation habitation primary agriculture water
test_29311,clear primary
test_29312,cloudy
test_29313,partly_cloudy primary
test_29314,clear road cultivation primary agriculture water
test_29315,partly_cloudy primary agriculture water
test_29316,clear road cultivation primary agriculture water
test_29317,primary cloudy
test_29318,clear primary
test_29319,clear primary
test_29320,clear road habitation primary agriculture water
test_29321,clear primary
test_29322,clear road cultivation habitation primary agriculture water
test_29323,clear road partly_cloudy haze primary agriculture water
test_29324,clear road haze primary agriculture water
test_29325,clear road cultivation habitation primary agriculture water
test_29326,clear road primary agriculture water
test_29327,clear primary
test_29328,clear primary
test_29329,clear road partly_cloudy primary agriculture water
test_29330,clear haze primary
test_29331,clear primary
test_29332,clear primary
test_29333,clear primary
test_29334,clear road cultivation haze primary agriculture water
test_29335,clear road primary agriculture water
test_29336,partly_cloudy primary agriculture water
test_29337,clear road primary agriculture water
test_29338,clear road cultivation primary agriculture water
test_29339,clear road habitation primary agriculture
test_29340,clear road cultivation habitation primary agriculture water
test_29341,clear road cultivation primary agriculture water
test_29342,haze primary agriculture water cloudy
test_29343,clear road habitation primary agriculture water
test_29344,clear road cultivation habitation primary agriculture water
test_29345,clear road cultivation habitation primary agriculture water
test_29346,clear road primary agriculture water
test_29347,partly_cloudy primary agriculture
test_29348,clear primary
test_29349,clear primary
test_29350,partly_cloudy primary agriculture water
test_29351,partly_cloudy primary agriculture
test_29352,clear primary
test_29353,partly_cloudy primary
test_29354,clear primary
test_29355,partly_cloudy primary
test_29356,clear primary
test_29357,clear road primary agriculture water
test_29358,partly_cloudy haze primary agriculture water
test_29359,clear primary
test_29360,clear primary
test_29361,clear primary
test_29362,clear primary
test_29363,clear road partly_cloudy cultivation primary agriculture water
test_29364,cloudy
test_29365,partly_cloudy primary
test_29366,clear road partly_cloudy habitation primary agriculture water
test_29367,clear primary agriculture
test_29368,clear primary
test_29369,clear primary
test_29370,clear primary
test_29371,clear road habitation primary agriculture
test_29372,clear primary
test_29373,road partly_cloudy primary agriculture water
test_29374,clear road partly_cloudy cultivation primary agriculture water
test_29375,road partly_cloudy cultivation primary agriculture water
test_29376,clear primary
test_29377,clear road habitation primary agriculture water artisinal_mine
test_29378,clear primary
test_29379,clear primary
test_29380,clear primary
test_29381,clear primary
test_29382,partly_cloudy primary
test_29383,clear primary
test_29384,clear road cultivation habitation primary agriculture water
test_29385,clear road cultivation primary agriculture water
test_29386,clear cultivation primary agriculture
test_29387,clear road cultivation primary agriculture water
test_29388,clear partly_cloudy cultivation primary agriculture water
test_29389,clear partly_cloudy cultivation primary agriculture water
test_29390,clear road cultivation primary agriculture water
test_29391,clear primary
test_29392,clear primary
test_29393,clear haze primary
test_29394,clear road partly_cloudy habitation primary agriculture water
test_29395,clear primary
test_29396,clear primary
test_29397,partly_cloudy primary
test_29398,road partly_cloudy primary agriculture water
test_29399,clear road habitation primary agriculture water
test_29400,clear road habitation primary agriculture
test_29401,clear haze primary water cloudy
test_29402,clear road partly_cloudy cultivation habitation primary agriculture water
test_29403,clear road primary agriculture water
test_29404,partly_cloudy primary agriculture
test_29405,clear primary
test_29406,clear haze primary water
test_29407,clear road primary agriculture water
test_29408,clear road habitation primary agriculture water
test_29409,clear primary
test_29410,clear partly_cloudy cultivation primary agriculture water
test_29411,clear primary
test_29412,clear primary
test_29413,clear primary agriculture water
test_29414,road partly_cloudy primary agriculture cloudy
test_29415,clear road cultivation habitation primary agriculture water
test_29416,clear primary
test_29417,partly_cloudy primary agriculture
test_29418,clear primary
test_29419,clear road cultivation primary agriculture water
test_29420,road partly_cloudy primary agriculture water
test_29421,clear primary water
test_29422,clear primary
test_29423,clear road cultivation habitation primary agriculture water
test_29424,clear partly_cloudy primary agriculture water
test_29425,haze primary cloudy
test_29426,clear road habitation primary agriculture water artisinal_mine
test_29427,clear primary
test_29428,clear primary
test_29429,clear road partly_cloudy cultivation habitation primary agriculture water
test_29430,partly_cloudy primary
test_29431,clear primary
test_29432,partly_cloudy primary agriculture water
test_29433,partly_cloudy primary agriculture water
test_29434,primary cloudy
test_29435,clear road habitation primary agriculture water
test_29436,clear partly_cloudy primary agriculture
test_29437,haze primary
test_29438,haze primary water cloudy
test_29439,cloudy
test_29440,clear primary
test_29441,partly_cloudy primary
test_29442,clear road cultivation primary agriculture water
test_29443,clear haze primary agriculture
test_29444,clear primary
test_29445,haze cloudy
test_29446,clear road cultivation primary agriculture water
test_29447,clear primary
test_29448,clear road cultivation primary agriculture water
test_29449,partly_cloudy haze primary cloudy
test_29450,clear primary
test_29451,clear road cultivation habitation primary agriculture water
test_29452,partly_cloudy haze primary agriculture water
test_29453,clear road habitation primary agriculture water
test_29454,clear partly_cloudy cultivation primary agriculture water
test_29455,clear road cultivation habitation primary agriculture water
test_29456,clear primary
test_29457,clear primary
test_29458,clear road cultivation primary agriculture water
test_29459,clear primary
test_29460,partly_cloudy primary
test_29461,clear primary
test_29462,clear road partly_cloudy cultivation habitation primary agriculture water
test_29463,haze primary cloudy
test_29464,clear primary
test_29465,clear road habitation primary agriculture
test_29466,clear primary
test_29467,clear primary
test_29468,clear road habitation primary agriculture water
test_29469,clear primary agriculture water
test_29470,clear partly_cloudy cultivation primary agriculture water
test_29471,clear primary
test_29472,clear road cultivation primary agriculture water
test_29473,clear primary
test_29474,clear primary
test_29475,clear road cultivation habitation primary agriculture water
test_29476,clear primary
test_29477,clear primary
test_29478,clear primary
test_29479,clear primary
test_29480,clear partly_cloudy cultivation primary agriculture water
test_29481,partly_cloudy primary agriculture water
test_29482,clear primary
test_29483,clear partly_cloudy primary agriculture water
test_29484,clear road cultivation primary agriculture water
test_29485,clear primary
test_29486,clear road partly_cloudy cultivation primary agriculture water
test_29487,clear primary
test_29488,clear road partly_cloudy haze primary agriculture water
test_29489,clear primary
test_29490,clear partly_cloudy cultivation primary agriculture water
test_29491,clear road cultivation primary agriculture water
test_29492,clear primary
test_29493,haze primary
test_29494,clear road habitation primary agriculture water
test_29495,clear road primary agriculture
test_29496,clear road cultivation habitation primary agriculture water
test_29497,clear road cultivation primary agriculture water
test_29498,clear primary
test_29499,clear road partly_cloudy cultivation primary agriculture water
test_29500,clear primary
test_29501,clear primary
test_29502,clear primary
test_29503,clear primary
test_29504,clear primary
test_29505,clear primary
test_29506,clear primary
test_29507,clear primary
test_29508,clear road partly_cloudy primary agriculture water
test_29509,partly_cloudy haze primary agriculture
test_29510,partly_cloudy primary
test_29511,clear road cultivation primary agriculture water
test_29512,clear primary
test_29513,partly_cloudy primary agriculture
test_29514,clear road cultivation primary agriculture water
test_29515,clear haze primary agriculture water
test_29516,clear primary
test_29517,clear primary
test_29518,clear primary
test_29519,partly_cloudy primary
test_29520,clear road habitation primary agriculture
test_29521,cloudy
test_29522,clear primary
test_29523,clear primary
test_29524,clear road habitation primary agriculture water
test_29525,clear road cultivation primary agriculture water
test_29526,partly_cloudy primary agriculture
test_29527,clear primary
test_29528,clear road cultivation habitation primary agriculture water
test_29529,clear road bare_ground habitation primary agriculture water
test_29530,clear primary
test_29531,clear road bare_ground habitation primary agriculture water
test_29532,clear cultivation primary agriculture water
test_29533,clear road cultivation habitation primary agriculture water
test_29534,clear primary
test_29535,partly_cloudy primary agriculture
test_29536,clear partly_cloudy cultivation primary agriculture water
test_29537,clear road primary agriculture
test_29538,clear road habitation primary agriculture
test_29539,partly_cloudy primary agriculture water
test_29540,clear primary
test_29541,partly_cloudy primary agriculture
test_29542,partly_cloudy primary
test_29543,clear road partly_cloudy cultivation habitation primary agriculture water
test_29544,clear primary
test_29545,clear road habitation primary agriculture
test_29546,partly_cloudy primary agriculture
test_29547,clear road cultivation primary agriculture water
test_29548,clear cultivation primary agriculture water
test_29549,clear road cultivation habitation primary agriculture water
test_29550,clear haze primary
test_29551,clear partly_cloudy cultivation primary agriculture water
test_29552,clear primary
test_29553,clear road habitation primary agriculture water
test_29554,partly_cloudy primary
test_29555,partly_cloudy haze primary agriculture water
test_29556,clear road cultivation haze habitation primary agriculture water
test_29557,clear primary
test_29558,clear road cultivation habitation primary agriculture water
test_29559,clear road cultivation haze primary agriculture water
test_29560,haze primary
test_29561,clear primary
test_29562,clear primary
test_29563,partly_cloudy primary agriculture
test_29564,clear primary
test_29565,clear primary
test_29566,clear road partly_cloudy cultivation primary agriculture water
test_29567,clear road cultivation haze primary agriculture water
test_29568,clear road cultivation primary agriculture water
test_29569,clear primary
test_29570,clear primary
test_29571,haze primary cloudy
test_29572,haze primary
test_29573,clear partly_cloudy cultivation primary agriculture water
test_29574,clear primary
test_29575,clear primary
test_29576,clear primary
test_29577,clear primary
test_29578,clear primary
test_29579,clear primary
test_29580,partly_cloudy primary agriculture
test_29581,road partly_cloudy primary agriculture water
test_29582,clear cultivation primary agriculture water
test_29583,clear road habitation primary agriculture water
test_29584,clear road cultivation habitation primary agriculture water
test_29585,partly_cloudy primary agriculture
test_29586,clear primary
test_29587,clear primary
test_29588,clear road cultivation haze primary agriculture water
test_29589,clear primary
test_29590,partly_cloudy primary agriculture
test_29591,clear road partly_cloudy cultivation primary agriculture water
test_29592,clear primary
test_29593,clear road partly_cloudy cultivation primary agriculture water
test_29594,clear primary
test_29595,clear road bare_ground habitation primary agriculture water
test_29596,clear road cultivation primary agriculture water
test_29597,clear road partly_cloudy cultivation habitation primary agriculture water
test_29598,clear primary agriculture water
test_29599,partly_cloudy primary
test_29600,clear road cultivation primary agriculture water
test_29601,clear road primary agriculture water
test_29602,clear primary water cloudy
test_29603,clear road cultivation primary agriculture water
test_29604,clear primary
test_29605,partly_cloudy primary
test_29606,partly_cloudy primary
test_29607,clear primary
test_29608,clear primary
test_29609,road partly_cloudy primary agriculture water
test_29610,clear primary
test_29611,partly_cloudy primary
test_29612,clear road primary agriculture water
test_29613,clear primary
test_29614,haze primary
test_29615,haze primary agriculture water cloudy
test_29616,clear primary
test_29617,clear primary
test_29618,clear road cultivation primary agriculture water
test_29619,clear primary
test_29620,clear partly_cloudy cultivation primary agriculture water
test_29621,clear primary
test_29622,partly_cloudy primary
test_29623,clear primary
test_29624,clear road primary agriculture water
test_29625,clear primary
test_29626,clear primary
test_29627,clear haze primary
test_29628,clear primary
test_29629,clear primary
test_29630,clear road habitation primary agriculture
test_29631,clear primary
test_29632,clear road cultivation primary agriculture water
test_29633,clear primary
test_29634,clear road cultivation primary agriculture water
test_29635,clear primary
test_29636,haze primary cloudy
test_29637,partly_cloudy primary
test_29638,partly_cloudy primary agriculture water
test_29639,partly_cloudy primary agriculture
test_29640,clear road cultivation habitation primary agriculture
test_29641,clear primary
test_29642,clear partly_cloudy cultivation primary agriculture water
test_29643,clear road cultivation habitation primary agriculture water artisinal_mine
test_29644,clear road partly_cloudy cultivation primary agriculture water
test_29645,clear road cultivation primary agriculture water
test_29646,clear primary
test_29647,clear primary
test_29648,partly_cloudy primary agriculture water cloudy
test_29649,clear road cultivation habitation primary agriculture water
test_29650,clear partly_cloudy primary agriculture
test_29651,clear road cultivation primary agriculture water
test_29652,clear road habitation primary agriculture water
test_29653,clear primary
test_29654,clear road cultivation habitation primary agriculture water
test_29655,clear cultivation primary agriculture water
test_29656,clear road partly_cloudy primary agriculture water
test_29657,road partly_cloudy habitation primary agriculture water
test_29658,clear primary
test_29659,clear road partly_cloudy cultivation habitation primary agriculture water
test_29660,clear road habitation primary agriculture water artisinal_mine
test_29661,clear road cultivation habitation primary agriculture water
test_29662,clear primary
test_29663,clear road cultivation habitation primary agriculture water
test_29664,clear primary
test_29665,clear primary
test_29666,clear road cultivation habitation primary agriculture water
test_29667,clear primary
test_29668,clear primary
test_29669,clear cultivation primary agriculture water
test_29670,clear primary
test_29671,clear road cultivation primary agriculture water
test_29672,clear road cultivation habitation primary agriculture water
test_29673,clear road cultivation primary agriculture water
test_29674,clear road cultivation habitation primary agriculture water
test_29675,clear road partly_cloudy cultivation habitation primary agriculture water
test_29676,clear road haze primary agriculture water
test_29677,clear road habitation primary agriculture water
test_29678,primary water cloudy
test_29679,clear partly_cloudy cultivation primary agriculture water
test_29680,clear primary
test_29681,clear primary
test_29682,clear primary
test_29683,clear primary
test_29684,clear road bare_ground habitation primary agriculture water
test_29685,clear road cultivation habitation primary agriculture water
test_29686,clear road habitation primary water artisinal_mine
test_29687,clear road bare_ground habitation primary agriculture water artisinal_mine
test_29688,clear primary
test_29689,clear primary
test_29690,partly_cloudy primary agriculture
test_29691,clear primary
test_29692,clear primary
test_29693,clear road cultivation habitation primary agriculture water
test_29694,partly_cloudy primary
test_29695,clear primary
test_29696,clear primary
test_29697,clear primary
test_29698,clear primary
test_29699,clear road cultivation haze primary agriculture water
test_29700,clear road cultivation primary agriculture water
test_29701,clear primary
test_29702,clear road cultivation habitation primary agriculture water
test_29703,clear primary
test_29704,clear primary
test_29705,clear primary
test_29706,clear primary
test_29707,partly_cloudy primary agriculture
test_29708,partly_cloudy primary
test_29709,haze primary
test_29710,road partly_cloudy cultivation primary agriculture water
test_29711,clear primary
test_29712,clear road habitation primary agriculture water
test_29713,clear road cultivation habitation primary agriculture water
test_29714,partly_cloudy primary agriculture
test_29715,clear road cultivation habitation primary agriculture water
test_29716,clear road haze primary agriculture water
test_29717,clear primary
test_29718,clear primary
test_29719,clear primary
test_29720,road partly_cloudy primary agriculture water
test_29721,clear primary
test_29722,clear road bare_ground habitation primary agriculture water
test_29723,clear primary
test_29724,clear road primary agriculture water
test_29725,clear cultivation primary agriculture water
test_29726,clear haze primary
test_29727,clear primary
test_29728,clear primary
test_29729,clear primary
test_29730,clear road cultivation primary agriculture water
test_29731,clear cultivation primary agriculture water
test_29732,clear road cultivation habitation primary agriculture water
test_29733,clear primary
test_29734,clear primary
test_29735,clear road cultivation primary agriculture water
test_29736,clear primary
test_29737,partly_cloudy primary
test_29738,clear cultivation primary agriculture water
test_29739,partly_cloudy primary
test_29740,haze primary
test_29741,clear road habitation primary agriculture
test_29742,clear road partly_cloudy cultivation habitation primary agriculture water
test_29743,clear road primary agriculture water
test_29744,clear haze primary water cloudy
test_29745,clear primary
test_29746,clear partly_cloudy primary agriculture water
test_29747,partly_cloudy primary agriculture
test_29748,clear primary
test_29749,clear road habitation primary agriculture water
test_29750,clear road cultivation habitation primary agriculture water
test_29751,clear primary
test_29752,clear primary
test_29753,partly_cloudy primary
test_29754,clear primary
test_29755,clear partly_cloudy haze primary agriculture water
test_29756,clear road cultivation primary agriculture water
test_29757,road primary agriculture cloudy
test_29758,partly_cloudy primary agriculture
test_29759,clear road habitation primary agriculture water
test_29760,clear primary
test_29761,clear road primary agriculture water
test_29762,clear road habitation primary agriculture water
test_29763,haze primary
test_29764,clear road partly_cloudy cultivation habitation primary agriculture water
test_29765,clear road cultivation habitation primary agriculture
test_29766,clear road habitation primary agriculture
test_29767,clear primary
test_29768,haze primary
test_29769,clear partly_cloudy cultivation primary agriculture water
test_29770,haze primary cloudy
test_29771,clear road cultivation primary agriculture water
test_29772,clear primary
test_29773,partly_cloudy cultivation primary agriculture water
test_29774,clear partly_cloudy cultivation primary agriculture water
test_29775,clear primary
test_29776,partly_cloudy primary agriculture
test_29777,road partly_cloudy habitation primary agriculture water
test_29778,clear primary
test_29779,clear road primary agriculture water
test_29780,clear primary
test_29781,clear road partly_cloudy cultivation primary agriculture water
test_29782,clear primary
test_29783,clear road haze habitation primary agriculture water
test_29784,clear primary
test_29785,partly_cloudy haze primary agriculture
test_29786,partly_cloudy primary agriculture
test_29787,clear road partly_cloudy cultivation primary agriculture water
test_29788,clear primary
test_29789,clear primary
test_29790,clear primary
test_29791,partly_cloudy primary
test_29792,clear road habitation primary agriculture
test_29793,partly_cloudy primary water
test_29794,clear primary
test_29795,clear primary
test_29796,clear primary
test_29797,clear primary
test_29798,clear primary
test_29799,haze primary cloudy
test_29800,clear primary
test_29801,partly_cloudy primary agriculture water cloudy
test_29802,clear primary
test_29803,clear road cultivation primary agriculture water
test_29804,clear primary
test_29805,clear primary
test_29806,clear road cultivation primary agriculture water
test_29807,clear primary
test_29808,clear primary
test_29809,clear road habitation primary agriculture
test_29810,clear primary agriculture
test_29811,clear road habitation primary agriculture
test_29812,clear road cultivation habitation primary agriculture water
test_29813,clear road partly_cloudy cultivation habitation primary agriculture water
test_29814,clear road habitation primary agriculture
test_29815,cloudy
test_29816,clear primary
test_29817,clear primary
test_29818,clear cultivation primary agriculture water
test_29819,clear primary
test_29820,partly_cloudy primary
test_29821,clear primary
test_29822,clear road partly_cloudy cultivation haze primary agriculture water
test_29823,partly_cloudy primary
test_29824,clear road cultivation primary agriculture water
test_29825,clear road habitation primary agriculture water
test_29826,partly_cloudy primary
test_29827,clear primary
test_29828,clear primary agriculture water
test_29829,clear road cultivation primary agriculture water
test_29830,clear road bare_ground habitation primary agriculture water
test_29831,clear primary
test_29832,clear road cultivation primary agriculture water
test_29833,clear haze primary agriculture water
test_29834,clear primary
test_29835,clear primary
test_29836,clear road cultivation primary agriculture water
test_29837,road partly_cloudy primary agriculture water
test_29838,partly_cloudy primary agriculture
test_29839,clear road habitation primary agriculture water artisinal_mine
test_29840,clear road habitation primary agriculture water
test_29841,clear primary
test_29842,clear road primary agriculture water
test_29843,clear primary
test_29844,clear road habitation primary agriculture water
test_29845,clear road cultivation habitation primary agriculture water
test_29846,clear partly_cloudy primary agriculture
test_29847,clear primary
test_29848,clear partly_cloudy primary agriculture water
test_29849,clear primary
test_29850,clear road cultivation habitation primary agriculture water
test_29851,haze primary cloudy
test_29852,clear road cultivation habitation primary agriculture water
test_29853,clear primary
test_29854,clear road bare_ground primary agriculture
test_29855,clear primary
test_29856,clear primary
test_29857,clear primary
test_29858,road haze primary agriculture water
test_29859,clear road cultivation habitation primary agriculture water
test_29860,clear road cultivation primary agriculture water
test_29861,clear haze primary agriculture
test_29862,clear primary
test_29863,clear road partly_cloudy primary agriculture water
test_29864,clear road cultivation habitation primary agriculture water
test_29865,clear road cultivation primary agriculture water
test_29866,clear road cultivation haze primary agriculture water
test_29867,clear road partly_cloudy cultivation habitation primary agriculture water
test_29868,clear road partly_cloudy primary agriculture water
test_29869,clear road cultivation primary agriculture water
test_29870,clear primary
test_29871,clear road habitation primary agriculture water
test_29872,clear road partly_cloudy cultivation primary agriculture water
test_29873,clear primary
test_29874,clear road cultivation habitation primary agriculture water
test_29875,road haze primary agriculture water cloudy
test_29876,partly_cloudy primary agriculture
test_29877,clear primary
test_29878,partly_cloudy primary agriculture
test_29879,clear road cultivation primary agriculture water
test_29880,clear road cultivation primary agriculture water
test_29881,clear primary
test_29882,cloudy
test_29883,clear primary
test_29884,partly_cloudy primary
test_29885,clear primary
test_29886,clear road cultivation habitation primary agriculture water
test_29887,clear partly_cloudy primary agriculture water
test_29888,clear road cultivation primary agriculture water
test_29889,clear primary
test_29890,partly_cloudy primary
test_29891,clear primary agriculture water
test_29892,clear primary
test_29893,clear haze primary
test_29894,clear primary
test_29895,clear road cultivation primary agriculture water
test_29896,primary water cloudy
test_29897,clear primary
test_29898,clear primary
test_29899,road partly_cloudy primary agriculture
test_29900,clear primary
test_29901,clear primary
test_29902,partly_cloudy primary agriculture
test_29903,clear road habitation primary agriculture water
test_29904,clear haze primary
test_29905,clear primary
test_29906,partly_cloudy primary agriculture
test_29907,clear primary
test_29908,clear road habitation primary agriculture water
test_29909,clear road bare_ground primary agriculture water
test_29910,clear primary
test_29911,clear haze primary
test_29912,clear primary
test_29913,partly_cloudy primary agriculture water
test_29914,clear road habitation primary agriculture water
test_29915,clear road habitation primary agriculture water
test_29916,clear primary
test_29917,road partly_cloudy haze primary agriculture water cloudy
test_29918,clear partly_cloudy primary agriculture water
test_29919,clear road partly_cloudy primary agriculture water
test_29920,partly_cloudy primary
test_29921,clear haze primary water cloudy
test_29922,partly_cloudy primary agriculture
test_29923,clear cultivation primary agriculture
test_29924,clear primary
test_29925,clear primary
test_29926,clear primary
test_29927,clear road cultivation habitation primary agriculture water
test_29928,clear road cultivation haze primary agriculture water
test_29929,clear road cultivation primary agriculture water
test_29930,clear road cultivation habitation primary agriculture water
test_29931,clear primary
test_29932,clear partly_cloudy cultivation primary agriculture water
test_29933,clear road cultivation habitation primary agriculture water
test_29934,clear primary
test_29935,clear road cultivation primary agriculture water
test_29936,clear primary
test_29937,clear road habitation primary agriculture water
test_29938,haze primary
test_29939,clear road habitation primary agriculture water
test_29940,clear primary
test_29941,clear primary
test_29942,clear primary
test_29943,partly_cloudy primary agriculture water
test_29944,partly_cloudy primary agriculture water
test_29945,clear road cultivation habitation primary agriculture
test_29946,clear primary
test_29947,clear road habitation primary agriculture
test_29948,partly_cloudy primary
test_29949,clear primary
test_29950,clear road cultivation haze primary agriculture water
test_29951,clear road primary agriculture water
test_29952,partly_cloudy haze primary agriculture
test_29953,clear primary
test_29954,clear primary
test_29955,clear road habitation primary agriculture water artisinal_mine
test_29956,clear primary
test_29957,clear road habitation primary agriculture
test_29958,haze primary agriculture
test_29959,clear primary
test_29960,clear road cultivation habitation primary agriculture water
test_29961,clear road habitation primary agriculture water
test_29962,clear primary
test_29963,clear road cultivation habitation primary agriculture water
test_29964,clear road primary agriculture water
test_29965,clear primary
test_29966,clear road partly_cloudy cultivation habitation primary agriculture water
test_29967,clear primary
test_29968,clear primary
test_29969,cloudy
test_29970,primary cloudy
test_29971,clear primary
test_29972,clear primary
test_29973,clear road habitation primary agriculture water
test_29974,partly_cloudy primary
test_29975,partly_cloudy primary cloudy
test_29976,clear primary
test_29977,partly_cloudy primary
test_29978,clear primary
test_29979,clear primary
test_29980,clear road habitation primary agriculture water
test_29981,haze primary agriculture water cloudy
test_29982,road partly_cloudy primary agriculture water cloudy
test_29983,clear primary
test_29984,partly_cloudy primary
test_29985,clear road partly_cloudy primary agriculture water
test_29986,clear road cultivation habitation primary agriculture water
test_29987,clear primary
test_29988,clear primary
test_29989,clear road partly_cloudy primary agriculture water cloudy
test_29990,road partly_cloudy primary agriculture water
test_29991,partly_cloudy primary agriculture water
test_29992,clear primary
test_29993,clear primary
test_29994,clear road habitation primary agriculture
test_29995,clear road habitation primary agriculture water
test_29996,clear primary
test_29997,partly_cloudy primary
test_29998,clear primary
test_29999,clear road habitation primary agriculture water
test_30000,clear road cultivation primary agriculture water
test_30001,clear primary
test_30002,clear road primary agriculture
test_30003,partly_cloudy primary
test_30004,clear road cultivation haze primary agriculture water
test_30005,clear road cultivation primary agriculture water
test_30006,clear primary
test_30007,clear primary
test_30008,clear primary
test_30009,haze primary agriculture water cloudy
test_30010,partly_cloudy primary agriculture water
test_30011,clear road cultivation primary agriculture water
test_30012,clear primary
test_30013,clear road cultivation habitation primary agriculture
test_30014,clear road cultivation primary agriculture water
test_30015,clear primary
test_30016,partly_cloudy cloudy
test_30017,partly_cloudy haze primary agriculture
test_30018,clear primary
test_30019,clear primary agriculture
test_30020,clear primary
test_30021,partly_cloudy primary
test_30022,clear primary
test_30023,clear primary
test_30024,clear partly_cloudy cultivation primary agriculture water
test_30025,clear primary
test_30026,haze primary cloudy
test_30027,clear primary
test_30028,haze cloudy
test_30029,clear road cultivation habitation primary agriculture water
test_30030,clear primary
test_30031,clear primary
test_30032,clear road partly_cloudy cultivation habitation primary agriculture water
test_30033,clear primary
test_30034,clear road cultivation habitation primary agriculture water
test_30035,partly_cloudy primary
test_30036,clear primary
test_30037,clear primary
test_30038,road partly_cloudy primary agriculture water
test_30039,clear road partly_cloudy cultivation habitation primary agriculture water
test_30040,clear primary
test_30041,clear cultivation primary agriculture water
test_30042,haze primary cloudy
test_30043,clear road haze primary agriculture water
test_30044,clear cultivation primary agriculture water
test_30045,clear primary
test_30046,clear primary
test_30047,clear road cultivation primary agriculture water
test_30048,clear primary
test_30049,clear primary
test_30050,clear road cultivation primary agriculture water
test_30051,clear road habitation primary agriculture
test_30052,clear primary
test_30053,partly_cloudy cultivation primary agriculture water
test_30054,clear road habitation primary agriculture water
test_30055,partly_cloudy primary agriculture water
test_30056,clear road habitation primary agriculture
test_30057,partly_cloudy primary
test_30058,clear haze primary water cloudy
test_30059,clear primary
test_30060,clear primary
test_30061,clear primary
test_30062,clear road cultivation primary agriculture water
test_30063,clear road cultivation primary agriculture water
test_30064,partly_cloudy primary
test_30065,clear primary
test_30066,clear road habitation primary agriculture water
test_30067,clear primary
test_30068,clear primary
test_30069,clear road cultivation primary agriculture water
test_30070,partly_cloudy primary
test_30071,cloudy
test_30072,clear primary
test_30073,clear primary agriculture water
test_30074,clear road cultivation primary agriculture water
test_30075,clear primary
test_30076,clear primary
test_30077,clear partly_cloudy cultivation primary agriculture water
test_30078,cloudy
test_30079,clear primary agriculture
test_30080,partly_cloudy primary
test_30081,clear primary
test_30082,clear road partly_cloudy cultivation primary agriculture water
test_30083,clear primary
test_30084,clear road cultivation primary agriculture water
test_30085,partly_cloudy primary
test_30086,clear primary
test_30087,clear road cultivation habitation primary agriculture water
test_30088,clear road habitation primary agriculture
test_30089,clear road cultivation primary agriculture water
test_30090,clear primary
test_30091,clear primary
test_30092,clear primary
test_30093,haze primary cloudy
test_30094,clear primary
test_30095,clear primary
test_30096,clear road habitation primary agriculture
test_30097,clear primary
test_30098,clear primary
test_30099,clear road cultivation primary agriculture water
test_30100,clear road bare_ground habitation primary agriculture water artisinal_mine
test_30101,clear road habitation primary agriculture water
test_30102,clear cultivation primary agriculture water
test_30103,clear primary
test_30104,clear primary
test_30105,clear primary agriculture
test_30106,partly_cloudy primary cloudy
test_30107,clear road partly_cloudy primary agriculture water
test_30108,clear primary
test_30109,clear primary
test_30110,clear road cultivation habitation primary agriculture water
test_30111,clear primary
test_30112,clear road cultivation habitation primary agriculture water
